customer_id,total_spend,spend_tier,average_customer_spend
3723.0,11744.4,High,10975.37
4318.0,11743.4,High,10975.37
1660.0,11743.17,High,10975.37
2186.0,11742.95,High,10975.37
4692.0,11742.84,High,10975.37
108.0,11741.74,Medium,10975.37
4273.0,11741.71,Medium,10975.37
3936.0,11741.23,Medium,10975.37
612.0,11741.05,Medium,10975.37
1358.0,11740.87,Medium,10975.37
3102.0,11739.2,Medium,10975.37
4612.0,11737.81,Medium,10975.37
1452.0,11737.43,Medium,10975.37
2731.0,11734.74,Medium,10975.37
504.0,11734.6,Medium,10975.37
3965.0,11734.52,Medium,10975.37
4102.0,11733.81,Medium,10975.37
306.0,11733.77,Medium,10975.37
1009.0,11733.63,Medium,10975.37
1402.0,11733.53,Medium,10975.37
4139.0,11732.6,Medium,10975.37
4333.0,11732.16,Medium,10975.37
354.0,11731.4,Medium,10975.37
1628.0,11731.14,Medium,10975.37
1194.0,11728.85,Medium,10975.37
2570.0,11725.26,Medium,10975.37
4924.0,11722.01,Medium,10975.37
3664.0,11720.93,Medium,10975.37
639.0,11720.32,Medium,10975.37
4236.0,11719.95,Medium,10975.37
70.0,11718.64,Medium,10975.37
2557.0,11715.37,Medium,10975.37
1086.0,11715.15,Medium,10975.37
3816.0,11714.84,Medium,10975.37
1478.0,11714.56,Medium,10975.37
3456.0,11714.34,Medium,10975.37
4269.0,11714.23,Medium,10975.37
3195.0,11713.75,Medium,10975.37
1542.0,11711.49,Medium,10975.37
191.0,11710.97,Medium,10975.37
2483.0,11709.9,Medium,10975.37
4416.0,11709.64,Medium,10975.37
104.0,11708.36,Medium,10975.37
4240.0,11708.25,Medium,10975.37
1711.0,11706.58,Medium,10975.37
1718.0,11705.42,Medium,10975.37
626.0,11705.01,Medium,10975.37
1380.0,11703.99,Medium,10975.37
4235.0,11702.86,Medium,10975.37
2309.0,11702.23,Medium,10975.37
1749.0,11701.44,Medium,10975.37
3343.0,11700.97,Medium,10975.37
447.0,11700.25,Medium,10975.37
2479.0,11699.59,Medium,10975.37
2630.0,11699.38,Medium,10975.37
1265.0,11699.24,Medium,10975.37
3788.0,11699.04,Medium,10975.37
4818.0,11697.17,Medium,10975.37
4294.0,11696.07,Medium,10975.37
4944.0,11695.98,Medium,10975.37
4331.0,11695.84,Medium,10975.37
723.0,11694.72,Medium,10975.37
1095.0,11694.31,Medium,10975.37
1551.0,11693.9,Medium,10975.37
1787.0,11692.04,Medium,10975.37
3758.0,11691.13,Medium,10975.37
2874.0,11691.06,Medium,10975.37
3880.0,11690.81,Medium,10975.37
3383.0,11690.5,Medium,10975.37
1401.0,11688.44,Medium,10975.37
728.0,11686.99,Medium,10975.37
4651.0,11686.76,Medium,10975.37
3911.0,11684.51,Medium,10975.37
2538.0,11683.74,Medium,10975.37
4417.0,11683.35,Medium,10975.37
4480.0,11683.21,Medium,10975.37
4304.0,11682.38,Medium,10975.37
4490.0,11682.14,Medium,10975.37
892.0,11681.89,Medium,10975.37
75.0,11681.75,Medium,10975.37
1912.0,11681.7,Medium,10975.37
2516.0,11681.14,Medium,10975.37
1213.0,11679.29,Medium,10975.37
3712.0,11677.49,Medium,10975.37
617.0,11676.85,Medium,10975.37
2413.0,11673.95,Medium,10975.37
972.0,11672.17,Medium,10975.37
2581.0,11669.36,Medium,10975.37
4782.0,11668.7,Medium,10975.37
2576.0,11668.27,Medium,10975.37
2499.0,11658.4,Medium,10975.37
1394.0,11657.39,Medium,10975.37
1264.0,11655.92,Medium,10975.37
3471.0,11655.03,Medium,10975.37
4493.0,11653.43,Medium,10975.37
3238.0,11651.56,Medium,10975.37
940.0,11651.18,Medium,10975.37
107.0,11649.64,Medium,10975.37
2510.0,11646.57,Medium,10975.37
1328.0,11645.03,Medium,10975.37
4868.0,11644.77,Medium,10975.37
195.0,11642.71,Medium,10975.37
1981.0,11641.32,Medium,10975.37
4118.0,11640.7,Medium,10975.37
2280.0,11639.97,Medium,10975.37
4775.0,11639.55,Medium,10975.37
2180.0,11638.22,Medium,10975.37
596.0,11637.94,Medium,10975.37
5000.0,11637.86,Medium,10975.37
1239.0,11635.99,Medium,10975.37
1057.0,11635.82,Medium,10975.37
2551.0,11635.14,Medium,10975.37
1081.0,11634.83,Medium,10975.37
3725.0,11634.43,Medium,10975.37
2669.0,11633.28,Medium,10975.37
3943.0,11631.77,Medium,10975.37
4290.0,11631.68,Medium,10975.37
937.0,11630.91,Medium,10975.37
3631.0,11627.46,Medium,10975.37
1480.0,11625.35,Medium,10975.37
2877.0,11625.26,Medium,10975.37
1566.0,11625.19,Medium,10975.37
4395.0,11625.17,Medium,10975.37
402.0,11624.19,Medium,10975.37
253.0,11622.64,Medium,10975.37
812.0,11622.47,Medium,10975.37
4174.0,11622.03,Medium,10975.37
3247.0,11621.16,Medium,10975.37
2729.0,11620.35,Medium,10975.37
1894.0,11619.57,Medium,10975.37
4299.0,11618.56,Medium,10975.37
669.0,11617.43,Medium,10975.37
1751.0,11616.19,Medium,10975.37
2429.0,11615.7,Medium,10975.37
3724.0,11613.83,Medium,10975.37
4124.0,11612.5,Medium,10975.37
3080.0,11611.2,Medium,10975.37
3377.0,11610.13,Medium,10975.37
2265.0,11609.77,Medium,10975.37
1423.0,11608.43,Medium,10975.37
2003.0,11606.02,Medium,10975.37
2106.0,11605.53,Medium,10975.37
4861.0,11603.99,Medium,10975.37
4023.0,11602.69,Medium,10975.37
2819.0,11602.29,Medium,10975.37
363.0,11601.55,Medium,10975.37
1253.0,11599.26,Medium,10975.37
1518.0,11598.67,Medium,10975.37
3314.0,11598.02,Medium,10975.37
4037.0,11597.22,Medium,10975.37
2608.0,11595.68,Medium,10975.37
2073.0,11592.01,Medium,10975.37
3973.0,11592.0,Medium,10975.37
4320.0,11588.51,Medium,10975.37
3553.0,11588.14,Medium,10975.37
521.0,11587.24,Medium,10975.37
3025.0,11586.45,Medium,10975.37
4413.0,11583.4,Medium,10975.37
1400.0,11582.86,Medium,10975.37
1558.0,11582.29,Medium,10975.37
2055.0,11581.37,Medium,10975.37
4930.0,11580.31,Medium,10975.37
3527.0,11580.27,Medium,10975.37
961.0,11579.9,Medium,10975.37
2846.0,11579.56,Medium,10975.37
98.0,11578.71,Medium,10975.37
1319.0,11576.09,Medium,10975.37
4217.0,11574.77,Medium,10975.37
40.0,11573.45,Medium,10975.37
4834.0,11573.13,Medium,10975.37
4601.0,11572.01,Medium,10975.37
3588.0,11570.76,Medium,10975.37
2239.0,11569.96,Medium,10975.37
1263.0,11565.51,Medium,10975.37
2956.0,11564.7,Medium,10975.37
531.0,11564.55,Medium,10975.37
1033.0,11564.17,Medium,10975.37
1386.0,11563.53,Medium,10975.37
4010.0,11563.22,Medium,10975.37
4003.0,11561.97,Medium,10975.37
2680.0,11561.63,Medium,10975.37
4427.0,11558.26,Medium,10975.37
3199.0,11557.95,Medium,10975.37
4778.0,11550.55,Medium,10975.37
440.0,11549.3,Medium,10975.37
1808.0,11548.04,Medium,10975.37
2587.0,11547.37,Medium,10975.37
944.0,11547.15,Medium,10975.37
3565.0,11547.06,Medium,10975.37
3244.0,11545.85,Medium,10975.37
935.0,11545.03,Medium,10975.37
580.0,11541.29,Medium,10975.37
3633.0,11538.7,Medium,10975.37
2757.0,11538.1,Medium,10975.37
4618.0,11536.47,Medium,10975.37
941.0,11536.35,Medium,10975.37
589.0,11536.18,Medium,10975.37
4454.0,11535.94,Medium,10975.37
235.0,11532.76,Medium,10975.37
3182.0,11530.38,Medium,10975.37
3885.0,11527.07,Medium,10975.37
2999.0,11523.67,Medium,10975.37
3940.0,11523.52,Medium,10975.37
4938.0,11523.52,Medium,10975.37
1954.0,11522.98,Medium,10975.37
2291.0,11522.12,Medium,10975.37
3666.0,11522.08,Medium,10975.37
4046.0,11517.92,Medium,10975.37
257.0,11517.79,Medium,10975.37
510.0,11517.68,Medium,10975.37
3361.0,11516.26,Medium,10975.37
2515.0,11515.12,Medium,10975.37
3112.0,11514.89,Medium,10975.37
1533.0,11514.32,Medium,10975.37
3767.0,11513.81,Medium,10975.37
3499.0,11508.18,Medium,10975.37
4297.0,11507.96,Medium,10975.37
459.0,11507.59,Medium,10975.37
3261.0,11507.2,Medium,10975.37
3578.0,11507.19,Medium,10975.37
4726.0,11507.1,Medium,10975.37
1570.0,11506.93,Medium,10975.37
2071.0,11506.6,Medium,10975.37
27.0,11505.4,Medium,10975.37
579.0,11503.12,Medium,10975.37
4831.0,11502.75,Medium,10975.37
170.0,11501.92,Medium,10975.37
3900.0,11501.65,Medium,10975.37
2022.0,11501.27,Medium,10975.37
4229.0,11500.81,Medium,10975.37
4540.0,11500.36,Medium,10975.37
480.0,11500.27,Medium,10975.37
3595.0,11499.62,Medium,10975.37
4698.0,11498.94,Medium,10975.37
4166.0,11490.59,Medium,10975.37
1574.0,11490.37,Medium,10975.37
3963.0,11488.58,Medium,10975.37
2472.0,11488.08,Medium,10975.37
4399.0,11485.97,Medium,10975.37
2850.0,11485.45,Medium,10975.37
3124.0,11480.04,Medium,10975.37
289.0,11478.85,Medium,10975.37
3692.0,11477.33,Medium,10975.37
1020.0,11475.12,Medium,10975.37
3494.0,11473.97,Medium,10975.37
2921.0,11472.88,Medium,10975.37
541.0,11472.63,Medium,10975.37
351.0,11472.53,Medium,10975.37
2959.0,11471.9,Medium,10975.37
462.0,11471.8,Medium,10975.37
4937.0,11470.99,Medium,10975.37
1114.0,11470.89,Medium,10975.37
238.0,11468.22,Medium,10975.37
123.0,11467.27,Medium,10975.37
2585.0,11465.89,Medium,10975.37
3501.0,11464.62,Medium,10975.37
1410.0,11462.89,Medium,10975.37
2221.0,11460.56,Medium,10975.37
3273.0,11460.34,Medium,10975.37
4806.0,11458.86,Medium,10975.37
1236.0,11458.41,Medium,10975.37
1106.0,11457.71,Medium,10975.37
657.0,11457.62,Medium,10975.37
3226.0,11454.01,Medium,10975.37
4627.0,11453.92,Medium,10975.37
3736.0,11452.61,Medium,10975.37
2596.0,11451.53,Medium,10975.37
2035.0,11449.55,Medium,10975.37
1756.0,11446.89,Medium,10975.37
2841.0,11445.1,Medium,10975.37
2615.0,11445.07,Medium,10975.37
2791.0,11444.36,Medium,10975.37
3550.0,11444.3,Medium,10975.37
4939.0,11444.26,Medium,10975.37
4310.0,11443.71,Medium,10975.37
1593.0,11443.39,Medium,10975.37
4390.0,11443.16,Medium,10975.37
493.0,11441.37,Medium,10975.37
496.0,11440.27,Medium,10975.37
1539.0,11440.22,Medium,10975.37
836.0,11439.56,Medium,10975.37
2426.0,11439.4,Medium,10975.37
2345.0,11439.03,Medium,10975.37
4016.0,11438.98,Medium,10975.37
3452.0,11436.87,Medium,10975.37
3179.0,11436.44,Medium,10975.37
749.0,11434.76,Medium,10975.37
4605.0,11433.67,Medium,10975.37
4466.0,11432.53,Medium,10975.37
1006.0,11431.68,Medium,10975.37
1260.0,11427.8,Medium,10975.37
2884.0,11427.64,Medium,10975.37
11.0,11427.49,Medium,10975.37
2513.0,11427.22,Medium,10975.37
4204.0,11426.74,Medium,10975.37
3099.0,11426.01,Medium,10975.37
1310.0,11425.54,Medium,10975.37
1228.0,11425.44,Medium,10975.37
1702.0,11425.35,Medium,10975.37
1190.0,11423.6,Medium,10975.37
2365.0,11422.71,Medium,10975.37
3832.0,11421.92,Medium,10975.37
3441.0,11421.43,Medium,10975.37
4789.0,11421.2,Medium,10975.37
4142.0,11419.13,Medium,10975.37
4438.0,11415.66,Medium,10975.37
2914.0,11414.79,Medium,10975.37
938.0,11411.59,Medium,10975.37
3326.0,11410.53,Medium,10975.37
933.0,11409.39,Medium,10975.37
2765.0,11409.27,Medium,10975.37
4468.0,11409.2,Medium,10975.37
3531.0,11408.58,Medium,10975.37
1876.0,11408.48,Medium,10975.37
990.0,11407.16,Medium,10975.37
1063.0,11406.9,Medium,10975.37
417.0,11405.88,Medium,10975.37
767.0,11405.37,Medium,10975.37
4793.0,11404.84,Medium,10975.37
1877.0,11404.67,Medium,10975.37
3224.0,11401.22,Medium,10975.37
3604.0,11399.49,Medium,10975.37
3823.0,11396.53,Medium,10975.37
2639.0,11396.27,Medium,10975.37
2517.0,11395.52,Medium,10975.37
4973.0,11395.27,Medium,10975.37
1112.0,11393.78,Medium,10975.37
1138.0,11392.52,Medium,10975.37
2458.0,11391.14,Medium,10975.37
2355.0,11389.53,Medium,10975.37
2715.0,11389.35,Medium,10975.37
4717.0,11388.73,Medium,10975.37
960.0,11387.2,Medium,10975.37
46.0,11385.59,Medium,10975.37
1750.0,11384.07,Medium,10975.37
908.0,11383.9,Medium,10975.37
598.0,11383.77,Medium,10975.37
4644.0,11383.54,Medium,10975.37
3135.0,11382.4,Medium,10975.37
278.0,11381.52,Medium,10975.37
4422.0,11379.62,Medium,10975.37
1041.0,11379.01,Medium,10975.37
1126.0,11378.0,Medium,10975.37
397.0,11376.21,Medium,10975.37
2831.0,11374.44,Medium,10975.37
2436.0,11372.39,Medium,10975.37
1121.0,11372.15,Medium,10975.37
2985.0,11371.15,Medium,10975.37
1192.0,11370.59,Medium,10975.37
133.0,11368.45,Medium,10975.37
4974.0,11367.57,Medium,10975.37
837.0,11366.18,Medium,10975.37
4430.0,11364.24,Medium,10975.37
1661.0,11363.17,Medium,10975.37
2675.0,11363.16,Medium,10975.37
3319.0,11362.89,Medium,10975.37
2366.0,11361.17,Medium,10975.37
151.0,11361.16,Medium,10975.37
4172.0,11360.96,Medium,10975.37
4962.0,11360.54,Medium,10975.37
2120.0,11360.12,Medium,10975.37
4579.0,11359.95,Medium,10975.37
3003.0,11359.94,Medium,10975.37
2200.0,11359.8,Medium,10975.37
4872.0,11359.16,Medium,10975.37
2158.0,11358.17,Medium,10975.37
4727.0,11357.76,Medium,10975.37
2284.0,11357.65,Medium,10975.37
551.0,11356.93,Medium,10975.37
3618.0,11355.33,Medium,10975.37
1119.0,11355.02,Medium,10975.37
3277.0,11354.99,Medium,10975.37
4863.0,11352.98,Medium,10975.37
3703.0,11348.86,Medium,10975.37
4526.0,11348.09,Medium,10975.37
1627.0,11347.24,Medium,10975.37
4976.0,11346.9,Medium,10975.37
1612.0,11346.62,Medium,10975.37
963.0,11345.73,Medium,10975.37
1458.0,11344.58,Medium,10975.37
1342.0,11343.52,Medium,10975.37
411.0,11343.15,Medium,10975.37
3569.0,11342.38,Medium,10975.37
4743.0,11341.69,Medium,10975.37
2440.0,11341.63,Medium,10975.37
3810.0,11338.73,Medium,10975.37
4105.0,11338.25,Medium,10975.37
3245.0,11338.15,Medium,10975.37
3323.0,11337.45,Medium,10975.37
959.0,11335.18,Medium,10975.37
2643.0,11334.75,Medium,10975.37
4149.0,11333.25,Medium,10975.37
2058.0,11333.2,Medium,10975.37
564.0,11332.3,Medium,10975.37
323.0,11332.03,Medium,10975.37
399.0,11330.57,Medium,10975.37
953.0,11327.81,Medium,10975.37
1252.0,11325.77,Medium,10975.37
3720.0,11325.67,Medium,10975.37
2618.0,11325.48,Medium,10975.37
4509.0,11322.91,Medium,10975.37
3237.0,11322.9,Medium,10975.37
298.0,11322.22,Medium,10975.37
867.0,11316.27,Medium,10975.37
1373.0,11315.13,Medium,10975.37
1409.0,11312.69,Medium,10975.37
373.0,11312.09,Medium,10975.37
1697.0,11309.75,Medium,10975.37
174.0,11308.52,Medium,10975.37
1107.0,11308.51,Medium,10975.37
1140.0,11307.79,Medium,10975.37
2616.0,11307.65,Medium,10975.37
116.0,11305.57,Medium,10975.37
2048.0,11304.9,Medium,10975.37
415.0,11304.71,Medium,10975.37
2620.0,11303.83,Medium,10975.37
4849.0,11302.86,Medium,10975.37
3508.0,11302.81,Medium,10975.37
3818.0,11301.64,Medium,10975.37
2189.0,11299.98,Medium,10975.37
4943.0,11299.58,Medium,10975.37
524.0,11299.11,Medium,10975.37
3305.0,11298.22,Medium,10975.37
1495.0,11297.6,Medium,10975.37
1524.0,11296.81,Medium,10975.37
3041.0,11296.62,Medium,10975.37
4144.0,11296.03,Medium,10975.37
13.0,11294.83,Medium,10975.37
3249.0,11294.59,Medium,10975.37
3848.0,11294.06,Medium,10975.37
2713.0,11292.56,Medium,10975.37
3264.0,11292.31,Medium,10975.37
331.0,11289.59,Medium,10975.37
2297.0,11288.58,Medium,10975.37
2211.0,11287.22,Medium,10975.37
1355.0,11286.23,Medium,10975.37
441.0,11285.55,Medium,10975.37
2640.0,11285.05,Medium,10975.37
931.0,11284.64,Medium,10975.37
2358.0,11282.85,Medium,10975.37
1963.0,11281.82,Medium,10975.37
1479.0,11278.54,Medium,10975.37
2353.0,11277.63,Medium,10975.37
3297.0,11276.29,Medium,10975.37
1609.0,11275.65,Medium,10975.37
4600.0,11275.25,Medium,10975.37
182.0,11274.72,Medium,10975.37
4210.0,11274.2,Medium,10975.37
698.0,11273.92,Medium,10975.37
2687.0,11273.59,Medium,10975.37
1442.0,11272.62,Medium,10975.37
4507.0,11272.27,Medium,10975.37
4754.0,11270.23,Medium,10975.37
3938.0,11270.0,Medium,10975.37
2231.0,11268.55,Medium,10975.37
4683.0,11267.79,Medium,10975.37
729.0,11264.58,Medium,10975.37
1924.0,11264.25,Medium,10975.37
3693.0,11264.24,Medium,10975.37
910.0,11262.26,Medium,10975.37
1644.0,11261.71,Medium,10975.37
662.0,11261.19,Medium,10975.37
2428.0,11259.63,Medium,10975.37
4763.0,11259.48,Medium,10975.37
1758.0,11258.71,Medium,10975.37
1268.0,11256.25,Medium,10975.37
1826.0,11255.53,Medium,10975.37
546.0,11254.69,Medium,10975.37
1562.0,11254.35,Medium,10975.37
4569.0,11253.92,Medium,10975.37
4633.0,11251.51,Medium,10975.37
3976.0,11251.2,Medium,10975.37
986.0,11250.85,Medium,10975.37
2720.0,11249.75,Medium,10975.37
2475.0,11249.49,Medium,10975.37
1083.0,11249.21,Medium,10975.37
2227.0,11249.21,Medium,10975.37
1045.0,11248.16,Medium,10975.37
2976.0,11247.19,Medium,10975.37
1058.0,11245.31,Medium,10975.37
3447.0,11245.09,Medium,10975.37
1046.0,11238.68,Medium,10975.37
1796.0,11238.17,Medium,10975.37
3104.0,11238.05,Medium,10975.37
1209.0,11237.79,Medium,10975.37
640.0,11237.32,Medium,10975.37
1023.0,11237.17,Medium,10975.37
4262.0,11235.82,Medium,10975.37
3477.0,11235.42,Medium,10975.37
593.0,11233.58,Medium,10975.37
2233.0,11231.36,Medium,10975.37
1068.0,11229.83,Medium,10975.37
2540.0,11228.66,Medium,10975.37
721.0,11227.97,Medium,10975.37
1637.0,11227.8,Medium,10975.37
520.0,11227.6,Medium,10975.37
2782.0,11227.27,Medium,10975.37
1828.0,11225.98,Medium,10975.37
3545.0,11225.65,Medium,10975.37
144.0,11223.87,Medium,10975.37
3505.0,11223.79,Medium,10975.37
2092.0,11223.53,Medium,10975.37
4533.0,11219.32,Medium,10975.37
3708.0,11219.06,Medium,10975.37
1270.0,11218.79,Medium,10975.37
636.0,11218.15,Medium,10975.37
2311.0,11217.86,Medium,10975.37
1122.0,11217.21,Medium,10975.37
2159.0,11216.06,Medium,10975.37
1294.0,11215.91,Medium,10975.37
4230.0,11215.74,Medium,10975.37
985.0,11215.44,Medium,10975.37
4428.0,11215.39,Medium,10975.37
115.0,11214.24,Medium,10975.37
4358.0,11214.11,Medium,10975.37
719.0,11212.5,Medium,10975.37
1720.0,11211.45,Medium,10975.37
1164.0,11210.38,Medium,10975.37
1928.0,11208.66,Medium,10975.37
3895.0,11206.29,Medium,10975.37
4613.0,11205.36,Medium,10975.37
1187.0,11204.9,Medium,10975.37
2294.0,11204.43,Medium,10975.37
3960.0,11202.22,Medium,10975.37
16.0,11201.61,Medium,10975.37
416.0,11200.18,Medium,10975.37
2817.0,11200.09,Medium,10975.37
514.0,11196.21,Medium,10975.37
2702.0,11196.09,Medium,10975.37
3908.0,11195.24,Medium,10975.37
4883.0,11194.85,Medium,10975.37
1987.0,11194.01,Medium,10975.37
2115.0,11193.74,Medium,10975.37
2678.0,11193.15,Medium,10975.37
4279.0,11192.69,Medium,10975.37
2260.0,11191.94,Medium,10975.37
2102.0,11191.12,Medium,10975.37
4570.0,11190.3,Medium,10975.37
3370.0,11188.73,Medium,10975.37
553.0,11188.63,Medium,10975.37
3258.0,11187.61,Medium,10975.37
1511.0,11186.73,Medium,10975.37
3347.0,11185.7,Medium,10975.37
832.0,11185.41,Medium,10975.37
3762.0,11185.3,Medium,10975.37
3592.0,11184.68,Medium,10975.37
181.0,11183.74,Medium,10975.37
3123.0,11183.14,Medium,10975.37
3129.0,11182.68,Medium,10975.37
4289.0,11179.71,Medium,10975.37
4680.0,11178.8,Medium,10975.37
3835.0,11178.59,Medium,10975.37
3928.0,11178.09,Medium,10975.37
2506.0,11176.95,Medium,10975.37
2635.0,11174.72,Medium,10975.37
981.0,11174.28,Medium,10975.37
3754.0,11174.24,Medium,10975.37
528.0,11173.31,Medium,10975.37
3897.0,11173.08,Medium,10975.37
1390.0,11173.01,Medium,10975.37
3547.0,11172.2,Medium,10975.37
3697.0,11170.62,Medium,10975.37
3586.0,11168.37,Medium,10975.37
851.0,11168.07,Medium,10975.37
1988.0,11165.87,Medium,10975.37
3990.0,11164.79,Medium,10975.37
3753.0,11164.33,Medium,10975.37
1764.0,11163.21,Medium,10975.37
3299.0,11163.03,Medium,10975.37
3171.0,11162.88,Medium,10975.37
4093.0,11162.65,Medium,10975.37
3214.0,11162.58,Medium,10975.37
3741.0,11161.4,Medium,10975.37
3551.0,11160.12,Medium,10975.37
2683.0,11159.62,Medium,10975.37
2848.0,11158.64,Medium,10975.37
3773.0,11156.92,Medium,10975.37
532.0,11155.49,Medium,10975.37
947.0,11152.53,Medium,10975.37
4025.0,11152.22,Medium,10975.37
1283.0,11151.52,Medium,10975.37
4989.0,11148.89,Medium,10975.37
2482.0,11146.84,Medium,10975.37
2779.0,11146.63,Medium,10975.37
2450.0,11144.18,Medium,10975.37
4033.0,11143.96,Medium,10975.37
3529.0,11143.77,Medium,10975.37
2629.0,11142.87,Medium,10975.37
3146.0,11141.79,Medium,10975.37
4348.0,11139.12,Medium,10975.37
957.0,11138.7,Medium,10975.37
3070.0,11138.08,Medium,10975.37
209.0,11137.79,Medium,10975.37
3278.0,11136.73,Medium,10975.37
3398.0,11136.28,Medium,10975.37
1166.0,11135.29,Medium,10975.37
2104.0,11131.66,Medium,10975.37
2276.0,11131.53,Medium,10975.37
3020.0,11130.69,Medium,10975.37
4060.0,11129.61,Medium,10975.37
1125.0,11129.17,Medium,10975.37
2493.0,11129.06,Medium,10975.37
290.0,11127.75,Medium,10975.37
2223.0,11127.72,Medium,10975.37
3952.0,11127.09,Medium,10975.37
4170.0,11126.91,Medium,10975.37
4473.0,11126.03,Medium,10975.37
1232.0,11124.77,Medium,10975.37
3186.0,11123.99,Medium,10975.37
3977.0,11121.86,Medium,10975.37
578.0,11119.43,Medium,10975.37
2966.0,11119.43,Medium,10975.37
1244.0,11115.76,Medium,10975.37
2882.0,11114.59,Medium,10975.37
692.0,11114.07,Medium,10975.37
140.0,11113.92,Medium,10975.37
3714.0,11112.61,Medium,10975.37
2644.0,11108.88,Medium,10975.37
1127.0,11107.55,Medium,10975.37
607.0,11106.64,Medium,10975.37
2126.0,11106.51,Medium,10975.37
2897.0,11103.57,Medium,10975.37
4241.0,11103.2,Medium,10975.37
30.0,11102.65,Medium,10975.37
3335.0,11102.46,Medium,10975.37
1332.0,11102.41,Medium,10975.37
3384.0,11101.75,Medium,10975.37
1989.0,11101.7,Medium,10975.37
1970.0,11101.62,Medium,10975.37
1792.0,11101.58,Medium,10975.37
2995.0,11099.46,Medium,10975.37
1527.0,11099.23,Medium,10975.37
2544.0,11099.12,Medium,10975.37
4449.0,11099.11,Medium,10975.37
4365.0,11098.97,Medium,10975.37
3597.0,11096.91,Medium,10975.37
2974.0,11095.64,Medium,10975.37
4681.0,11095.3,Medium,10975.37
1149.0,11094.54,Medium,10975.37
106.0,11093.94,Medium,10975.37
1666.0,11093.61,Medium,10975.37
2833.0,11092.37,Medium,10975.37
4113.0,11092.33,Medium,10975.37
2935.0,11092.3,Medium,10975.37
1857.0,11091.24,Medium,10975.37
1429.0,11090.82,Medium,10975.37
2421.0,11087.34,Medium,10975.37
4004.0,11084.99,Medium,10975.37
4220.0,11084.98,Medium,10975.37
4545.0,11084.52,Medium,10975.37
646.0,11084.1,Medium,10975.37
476.0,11082.39,Medium,10975.37
2339.0,11081.96,Medium,10975.37
4385.0,11081.02,Medium,10975.37
4257.0,11079.71,Medium,10975.37
1759.0,11078.97,Medium,10975.37
3647.0,11078.88,Medium,10975.37
215.0,11078.1,Medium,10975.37
3176.0,11077.89,Medium,10975.37
31.0,11076.46,Medium,10975.37
2764.0,11076.44,Medium,10975.37
3577.0,11075.61,Medium,10975.37
3983.0,11075.34,Medium,10975.37
275.0,11075.26,Medium,10975.37
1160.0,11074.93,Medium,10975.37
885.0,11073.76,Medium,10975.37
4748.0,11073.19,Medium,10975.37
1428.0,11072.42,Medium,10975.37
2954.0,11072.06,Medium,10975.37
2555.0,11069.29,Medium,10975.37
914.0,11067.5,Medium,10975.37
3958.0,11067.38,Medium,10975.37
4151.0,11067.0,Medium,10975.37
4992.0,11066.25,Medium,10975.37
1504.0,11065.76,Medium,10975.37
609.0,11062.55,Medium,10975.37
879.0,11061.09,Medium,10975.37
189.0,11056.77,Medium,10975.37
2253.0,11055.58,Medium,10975.37
4436.0,11055.37,Medium,10975.37
2362.0,11054.72,Medium,10975.37
2799.0,11054.39,Medium,10975.37
556.0,11052.81,Medium,10975.37
3130.0,11051.96,Medium,10975.37
3239.0,11049.54,Medium,10975.37
4145.0,11048.19,Medium,10975.37
3386.0,11047.44,Medium,10975.37
329.0,11045.82,Medium,10975.37
2418.0,11043.65,Medium,10975.37
220.0,11043.39,Medium,10975.37
2535.0,11042.19,Medium,10975.37
4125.0,11038.98,Medium,10975.37
3322.0,11038.15,Medium,10975.37
99.0,11037.88,Medium,10975.37
1918.0,11037.1,Medium,10975.37
1472.0,11036.09,Medium,10975.37
1724.0,11035.91,Medium,10975.37
4761.0,11035.54,Medium,10975.37
792.0,11034.77,Medium,10975.37
4892.0,11033.47,Medium,10975.37
3410.0,11032.37,Medium,10975.37
2633.0,11031.39,Medium,10975.37
1158.0,11029.37,Medium,10975.37
2029.0,11028.61,Medium,10975.37
2452.0,11024.77,Medium,10975.37
3859.0,11023.88,Medium,10975.37
642.0,11022.34,Medium,10975.37
3095.0,11022.19,Medium,10975.37
3014.0,11021.41,Medium,10975.37
3153.0,11020.61,Medium,10975.37
1345.0,11019.82,Medium,10975.37
1760.0,11011.24,Medium,10975.37
3713.0,11010.99,Medium,10975.37
4925.0,11010.88,Medium,10975.37
3128.0,11010.55,Medium,10975.37
4137.0,11009.5,Medium,10975.37
4303.0,11009.17,Medium,10975.37
3125.0,11008.43,Medium,10975.37
3298.0,11007.83,Medium,10975.37
3919.0,11006.14,Medium,10975.37
1740.0,11005.25,Medium,10975.37
1326.0,11005.03,Medium,10975.37
2193.0,11003.7,Medium,10975.37
3300.0,11002.74,Medium,10975.37
2460.0,11002.53,Medium,10975.37
2.0,11002.53,Medium,10975.37
1889.0,11002.16,Medium,10975.37
4000.0,11001.93,Medium,10975.37
3826.0,10999.69,Medium,10975.37
205.0,10998.5,Medium,10975.37
4471.0,10996.47,Medium,10975.37
1947.0,10995.77,Medium,10975.37
2599.0,10994.88,Medium,10975.37
4909.0,10994.47,Medium,10975.37
839.0,10992.38,Medium,10975.37
4084.0,10992.18,Medium,10975.37
237.0,10991.63,Medium,10975.37
4119.0,10990.32,Medium,10975.37
1082.0,10989.63,Medium,10975.37
3847.0,10988.9,Medium,10975.37
4810.0,10988.52,Medium,10975.37
1565.0,10987.41,Medium,10975.37
1995.0,10987.12,Medium,10975.37
