customer_id,total_spend,spend_tier
3952.0,11127.09,Medium
4170.0,11126.91,Medium
4473.0,11126.03,Medium
1232.0,11124.77,Medium
3186.0,11123.99,Medium
3977.0,11121.86,Medium
2966.0,11119.43,Medium
578.0,11119.43,Medium
1244.0,11115.76,Medium
2882.0,11114.59,Medium
692.0,11114.07,Medium
140.0,11113.92,Medium
3714.0,11112.61,Medium
2644.0,11108.88,Medium
1127.0,11107.55,Medium
607.0,11106.64,Medium
2126.0,11106.51,Medium
2897.0,11103.57,Medium
4241.0,11103.2,Medium
30.0,11102.65,Medium
3335.0,11102.46,Medium
1332.0,11102.41,Medium
3384.0,11101.75,Medium
1989.0,11101.7,Medium
1970.0,11101.62,Medium
1792.0,11101.58,Medium
2995.0,11099.46,Medium
1527.0,11099.23,Medium
2544.0,11099.12,Medium
4449.0,11099.11,Medium
4365.0,11098.97,Medium
3597.0,11096.91,Medium
2974.0,11095.64,Medium
4681.0,11095.3,Medium
1149.0,11094.54,Medium
106.0,11093.94,Medium
1666.0,11093.61,Medium
2833.0,11092.37,Medium
4113.0,11092.33,Medium
2935.0,11092.3,Medium
1857.0,11091.24,Medium
1429.0,11090.82,Medium
2421.0,11087.34,Medium
4004.0,11084.99,Medium
4220.0,11084.98,Medium
4545.0,11084.52,Medium
646.0,11084.1,Medium
476.0,11082.39,Medium
2339.0,11081.96,Medium
4385.0,11081.02,Medium
4257.0,11079.71,Medium
1759.0,11078.97,Medium
3647.0,11078.88,Medium
215.0,11078.1,Medium
3176.0,11077.89,Medium
31.0,11076.46,Medium
2764.0,11076.44,Medium
3577.0,11075.61,Medium
3983.0,11075.34,Medium
275.0,11075.26,Medium
1160.0,11074.93,Medium
885.0,11073.76,Medium
4748.0,11073.19,Medium
1428.0,11072.42,Medium
2954.0,11072.06,Medium
2555.0,11069.29,Medium
914.0,11067.5,Medium
3958.0,11067.38,Medium
4151.0,11067.0,Medium
4992.0,11066.25,Medium
1504.0,11065.76,Medium
609.0,11062.55,Medium
879.0,11061.09,Medium
189.0,11056.77,Medium
2253.0,11055.58,Medium
4436.0,11055.37,Medium
2362.0,11054.72,Medium
2799.0,11054.39,Medium
556.0,11052.81,Medium
3130.0,11051.96,Medium
3239.0,11049.54,Medium
4145.0,11048.19,Medium
3386.0,11047.44,Medium
329.0,11045.82,Medium
2418.0,11043.65,Medium
220.0,11043.39,Medium
2535.0,11042.19,Medium
4125.0,11038.98,Medium
3322.0,11038.15,Medium
99.0,11037.88,Medium
1918.0,11037.1,Medium
1472.0,11036.09,Medium
1724.0,11035.91,Medium
4761.0,11035.54,Medium
792.0,11034.77,Medium
4892.0,11033.47,Medium
3410.0,11032.37,Medium
2633.0,11031.39,Medium
1158.0,11029.37,Medium
2029.0,11028.61,Medium
2452.0,11024.77,Medium
3859.0,11023.88,Medium
642.0,11022.34,Medium
3095.0,11022.19,Medium
3014.0,11021.41,Medium
3153.0,11020.61,Medium
1345.0,11019.82,Medium
1760.0,11011.24,Medium
3713.0,11010.99,Medium
4925.0,11010.88,Medium
3128.0,11010.55,Medium
4137.0,11009.5,Medium
4303.0,11009.17,Medium
3125.0,11008.43,Medium
3298.0,11007.83,Medium
3919.0,11006.14,Medium
1740.0,11005.25,Medium
1326.0,11005.03,Medium
2193.0,11003.7,Medium
3300.0,11002.74,Medium
2.0,11002.53,Medium
2460.0,11002.53,Medium
1889.0,11002.16,Medium
4000.0,11001.93,Medium
3826.0,10999.69,Medium
205.0,10998.5,Medium
4471.0,10996.47,Medium
1947.0,10995.77,Medium
2599.0,10994.88,Medium
4909.0,10994.47,Medium
839.0,10992.38,Medium
4084.0,10992.18,Medium
237.0,10991.63,Medium
4119.0,10990.32,Medium
1082.0,10989.63,Medium
3847.0,10988.9,Medium
4810.0,10988.52,Medium
1565.0,10987.41,Medium
1995.0,10987.12,Medium
355.0,10986.52,Medium
3240.0,10984.04,Medium
4028.0,10983.97,Medium
2747.0,10983.75,Medium
1799.0,10978.29,Medium
980.0,10976.35,Medium
4457.0,10975.95,Medium
2271.0,10975.46,Medium
1259.0,10974.79,Medium
2219.0,10974.27,Medium
3313.0,10970.52,Medium
4712.0,10969.73,Medium
752.0,10969.31,Medium
625.0,10968.93,Medium
1977.0,10967.64,Medium
4999.0,10966.71,Medium
2325.0,10965.93,Medium
4947.0,10965.29,Medium
4724.0,10963.25,Medium
1708.0,10962.53,Medium
2602.0,10962.48,Medium
1097.0,10960.3,Medium
2984.0,10959.19,Medium
3740.0,10958.88,Medium
1243.0,10958.73,Medium
2754.0,10957.15,Medium
2541.0,10956.94,Medium
954.0,10955.84,Medium
24.0,10954.94,Medium
4659.0,10949.22,Medium
10.0,10948.98,Medium
2560.0,10948.08,Medium
3061.0,10946.74,Medium
714.0,10946.62,Medium
1943.0,10945.55,Medium
1913.0,10945.06,Medium
1047.0,10944.65,Medium
4196.0,10943.77,Medium
4753.0,10942.4,Medium
695.0,10941.87,Medium
488.0,10940.67,Medium
3250.0,10940.41,Medium
819.0,10938.42,Medium
2162.0,10938.13,Medium
3605.0,10937.05,Medium
3078.0,10936.48,Medium
3672.0,10936.11,Medium
460.0,10935.96,Medium
4729.0,10935.13,Medium
3575.0,10934.85,Medium
3405.0,10932.25,Medium
3255.0,10931.39,Medium
3829.0,10931.3,Medium
1686.0,10931.02,Medium
3628.0,10930.94,Medium
4414.0,10929.48,Medium
395.0,10929.42,Medium
3955.0,10928.91,Medium
291.0,10928.61,Medium
1705.0,10928.51,Medium
2694.0,10927.13,Medium
2403.0,10927.09,Medium
3548.0,10923.12,Medium
4087.0,10922.17,Medium
3739.0,10920.73,Medium
3440.0,10920.65,Medium
2741.0,10919.78,Medium
4209.0,10918.32,Medium
4465.0,10918.28,Medium
3759.0,10918.08,Medium
3665.0,10918.03,Medium
742.0,10916.61,Medium
187.0,10915.74,Medium
3443.0,10915.31,Medium
2387.0,10914.82,Medium
1739.0,10914.19,Medium
2700.0,10912.9,Medium
4829.0,10912.49,Medium
906.0,10912.31,Medium
4347.0,10909.26,Medium
1028.0,10909.09,Medium
2044.0,10907.71,Medium
3765.0,10907.51,Medium
461.0,10905.1,Medium
3280.0,10904.84,Medium
3087.0,10902.55,Medium
907.0,10901.22,Medium
1019.0,10899.73,Medium
2858.0,10898.26,Medium
3217.0,10897.97,Medium
2066.0,10896.12,Medium
2801.0,10895.42,Medium
4378.0,10894.26,Medium
2946.0,10890.45,Medium
3670.0,10888.66,Medium
1710.0,10888.41,Medium
2447.0,10885.83,Medium
543.0,10885.82,Medium
1529.0,10882.85,Medium
3433.0,10881.83,Medium
177.0,10881.64,Medium
384.0,10879.14,Medium
89.0,10878.91,Medium
4134.0,10877.93,Medium
3894.0,10877.7,Medium
3684.0,10876.65,Medium
1103.0,10875.05,Medium
1587.0,10873.61,Medium
3117.0,10871.83,Medium
2653.0,10871.16,Medium
3141.0,10871.11,Medium
1771.0,10870.46,Medium
3267.0,10869.69,Medium
4384.0,10867.01,Medium
887.0,10863.96,Medium
3147.0,10862.46,Medium
2002.0,10861.82,Medium
2878.0,10859.37,Medium
929.0,10857.29,Medium
4953.0,10856.76,Medium
865.0,10856.24,Medium
2050.0,10855.34,Medium
2543.0,10854.76,Medium
4785.0,10854.02,Medium
4936.0,10852.05,Medium
1346.0,10851.87,Medium
2851.0,10851.29,Medium
2046.0,10851.06,Medium
3855.0,10849.94,Medium
4616.0,10849.09,Medium
627.0,10848.47,Medium
4776.0,10847.54,Medium
1419.0,10846.46,Medium
4621.0,10845.95,Medium
3113.0,10844.52,Medium
1433.0,10843.55,Medium
895.0,10843.28,Medium
367.0,10843.14,Medium
451.0,10843.11,Medium
3408.0,10840.45,Medium
2549.0,10839.87,Medium
1189.0,10839.86,Medium
1412.0,10839.81,Medium
2476.0,10838.68,Medium
3301.0,10838.26,Medium
992.0,10837.88,Medium
383.0,10837.19,Medium
3138.0,10836.8,Medium
2026.0,10836.42,Medium
977.0,10836.41,Medium
4027.0,10835.64,Medium
4734.0,10833.45,Medium
1238.0,10831.15,Medium
3582.0,10830.91,Medium
1685.0,10830.84,Medium
4278.0,10830.44,Medium
1806.0,10827.18,Medium
4477.0,10827.05,Medium
3517.0,10826.86,Medium
1838.0,10826.69,Medium
2522.0,10825.8,Medium
4628.0,10824.94,Medium
2144.0,10824.9,Medium
2751.0,10824.36,Medium
3932.0,10824.32,Medium
3502.0,10822.91,Medium
889.0,10822.54,Medium
164.0,10821.63,Medium
803.0,10820.08,Medium
2527.0,10817.98,Medium
2077.0,10816.89,Medium
4182.0,10816.11,Medium
2981.0,10813.31,Medium
4607.0,10812.51,Medium
2802.0,10812.25,Medium
173.0,10811.66,Medium
379.0,10809.95,Medium
3359.0,10808.8,Medium
934.0,10806.91,Medium
3271.0,10804.91,Medium
2698.0,10804.12,Medium
1085.0,10803.5,Medium
4147.0,10803.44,Medium
4527.0,10802.96,Medium
4862.0,10802.53,Medium
73.0,10802.14,Medium
2597.0,10802.11,Medium
3748.0,10801.76,Medium
2480.0,10801.5,Medium
2550.0,10798.8,Medium
2632.0,10798.5,Medium
1657.0,10798.35,Medium
709.0,10797.17,Medium
4623.0,10796.42,Medium
1255.0,10796.15,Medium
4271.0,10795.95,Medium
316.0,10795.54,Medium
3093.0,10795.29,Medium
4116.0,10794.09,Medium
2963.0,10793.36,Medium
2025.0,10792.21,Medium
4272.0,10789.53,Medium
2105.0,10788.88,Medium
3429.0,10788.36,Medium
82.0,10787.39,Medium
653.0,10786.31,Medium
4794.0,10785.96,Medium
2648.0,10785.63,Medium
494.0,10785.51,Medium
3064.0,10784.92,Medium
4123.0,10783.74,Medium
109.0,10781.35,Medium
3901.0,10781.03,Medium
2243.0,10778.47,Medium
4622.0,10777.49,Medium
4615.0,10776.6,Medium
438.0,10774.97,Medium
3730.0,10773.71,Medium
3463.0,10771.86,Medium
26.0,10767.67,Medium
1420.0,10767.26,Medium
4874.0,10765.45,Medium
2631.0,10764.27,Medium
4163.0,10764.23,Medium
1653.0,10764.08,Medium
1141.0,10762.91,Medium
1487.0,10762.05,Medium
1219.0,10759.77,Medium
499.0,10759.69,Medium
3689.0,10758.11,Medium
637.0,10756.42,Medium
1336.0,10755.81,Medium
2060.0,10755.28,Medium
2778.0,10751.25,Medium
1519.0,10750.67,Medium
4841.0,10750.6,Medium
4200.0,10749.09,Medium
566.0,10748.14,Medium
866.0,10747.49,Medium
4885.0,10745.82,Medium
2009.0,10744.85,Medium
715.0,10743.86,Medium
4814.0,10743.63,Medium
3325.0,10743.4,Medium
1615.0,10740.67,Medium
4927.0,10740.64,Medium
4447.0,10739.74,Medium
628.0,10738.59,Medium
2828.0,10736.05,Medium
192.0,10735.87,Medium
4407.0,10735.5,Medium
1762.0,10735.01,Medium
3065.0,10733.23,Medium
1590.0,10732.5,Medium
3009.0,10731.71,Medium
620.0,10730.57,Medium
4914.0,10729.96,Medium
4934.0,10729.11,Medium
4455.0,10728.6,Medium
950.0,10727.5,Medium
28.0,10727.19,Medium
2131.0,10726.37,Medium
2853.0,10724.42,Medium
4133.0,10724.19,Medium
1625.0,10723.68,Medium
4389.0,10722.38,Medium
1501.0,10721.46,Medium
4234.0,10720.86,Medium
3373.0,10720.62,Medium
730.0,10720.46,Medium
4064.0,10719.44,Medium
1646.0,10719.2,Medium
1834.0,10718.64,Medium
4246.0,10717.68,Medium
1094.0,10716.25,Medium
4595.0,10715.92,Medium
4383.0,10715.62,Medium
1804.0,10715.37,Medium
1361.0,10715.01,Medium
3344.0,10714.3,Medium
659.0,10713.93,Medium
4121.0,10712.96,Medium
2093.0,10712.13,Medium
2154.0,10711.72,Medium
4223.0,10711.56,Medium
4695.0,10710.6,Medium
4933.0,10706.83,Medium
1120.0,10705.37,Medium
4970.0,10704.43,Medium
558.0,10704.39,Medium
3008.0,10704.17,Medium
3985.0,10702.87,Medium
121.0,10702.45,Medium
4355.0,10701.53,Medium
4702.0,10701.5,Medium
1731.0,10701.16,Medium
1795.0,10701.01,Medium
1217.0,10699.11,Medium
4435.0,10698.43,Medium
2627.0,10697.05,Medium
1101.0,10695.65,Medium
3085.0,10695.33,Medium
1601.0,10692.98,Medium
4076.0,10690.66,Medium
4195.0,10689.53,Medium
529.0,10688.26,Medium
4494.0,10685.99,Medium
1807.0,10684.39,Medium
2153.0,10684.08,Medium
3160.0,10683.87,Medium
2756.0,10681.47,Medium
2074.0,10679.98,Medium
2204.0,10678.07,Medium
4258.0,10677.13,Medium
1776.0,10676.57,Medium
3734.0,10675.99,Medium
3882.0,10675.49,Medium
2116.0,10672.05,Medium
783.0,10671.45,Medium
3804.0,10671.17,Medium
4307.0,10669.29,Medium
1942.0,10668.93,Medium
272.0,10668.05,Medium
4898.0,10667.51,Medium
1647.0,10665.59,Medium
2718.0,10664.87,Medium
153.0,10664.15,Medium
2944.0,10664.06,Medium
1772.0,10663.8,Medium
2107.0,10663.34,Medium
2924.0,10663.23,Medium
159.0,10663.22,Medium
4853.0,10661.18,Medium
244.0,10660.51,Medium
2787.0,10658.09,Medium
690.0,10658.02,Medium
1726.0,10657.56,Medium
5.0,10657.03,Medium
4405.0,10654.86,Medium
3667.0,10654.61,Medium
4107.0,10652.74,Medium
3193.0,10650.82,Medium
3137.0,10650.28,Medium
875.0,10648.96,Medium
4580.0,10648.95,Medium
4426.0,10648.21,Medium
3630.0,10648.13,Medium
2100.0,10647.08,Medium
4325.0,10645.64,Medium
270.0,10644.85,Medium
3903.0,10644.5,Medium
4049.0,10642.63,Medium
3229.0,10642.23,Medium
3001.0,10642.13,Medium
4844.0,10641.98,Medium
293.0,10639.88,Medium
745.0,10639.04,Medium
4400.0,10638.67,Medium
3889.0,10637.13,Medium
3254.0,10636.57,Medium
1713.0,10634.01,Medium
572.0,10633.64,Medium
450.0,10633.53,Medium
1182.0,10632.26,Medium
4476.0,10631.92,Medium
816.0,10631.87,Medium
763.0,10631.79,Medium
3822.0,10631.78,Medium
1025.0,10626.85,Medium
582.0,10626.18,Medium
3658.0,10625.6,Medium
222.0,10624.81,Medium
2382.0,10623.8,Medium
4108.0,10622.15,Medium
3082.0,10620.21,Medium
282.0,10616.73,Medium
3620.0,10616.18,Medium
4074.0,10615.76,Medium
1742.0,10614.28,Medium
538.0,10614.07,Medium
2024.0,10612.9,Medium
2454.0,10612.59,Medium
2443.0,10608.0,Medium
796.0,10607.28,Medium
1895.0,10605.36,Medium
4393.0,10604.8,Medium
3687.0,10602.89,Medium
1303.0,10602.77,Medium
4957.0,10602.63,Medium
3198.0,10602.52,Medium
2427.0,10600.95,Medium
3120.0,10598.74,Medium
4256.0,10595.91,Medium
4842.0,10593.65,Medium
2150.0,10592.61,Medium
2780.0,10591.85,Medium
873.0,10591.0,Medium
4631.0,10590.56,Medium
3068.0,10589.82,Medium
3205.0,10589.62,Medium
1645.0,10588.92,Medium
2776.0,10588.29,Medium
4351.0,10587.28,Medium
1797.0,10586.54,Medium
1267.0,10586.37,Medium
2945.0,10585.21,Medium
2417.0,10584.82,Medium
2862.0,10584.42,Medium
2383.0,10583.84,Medium
592.0,10582.47,Medium
4300.0,10581.34,Medium
741.0,10579.09,Medium
1430.0,10578.25,Medium
1463.0,10574.81,Medium
1384.0,10574.28,Medium
565.0,10574.04,Medium
1486.0,10574.02,Medium
2637.0,10573.68,Medium
2728.0,10572.98,Medium
1174.0,10572.24,Medium
1351.0,10571.8,Medium
664.0,10571.38,Medium
2857.0,10570.58,Medium
2739.0,10569.62,Medium
3351.0,10569.14,Medium
1892.0,10566.87,Medium
2012.0,10566.33,Medium
3092.0,10566.04,Medium
663.0,10565.28,Medium
3388.0,10564.63,Medium
2533.0,10564.37,Medium
1289.0,10564.19,Medium
1671.0,10561.63,Medium
1674.0,10560.53,Medium
725.0,10559.91,Medium
3627.0,10558.64,Medium
246.0,10558.18,Medium
3047.0,10557.26,Medium
1179.0,10556.65,Medium
4732.0,10556.11,Medium
1885.0,10555.26,Medium
1980.0,10555.24,Medium
1001.0,10553.99,Medium
2323.0,10553.2,Medium
3691.0,10551.31,Medium
131.0,10549.55,Medium
154.0,10546.46,Medium
4120.0,10545.97,Medium
2497.0,10543.32,Medium
29.0,10543.28,Medium
3397.0,10542.78,Medium
3722.0,10541.48,Medium
1118.0,10538.68,Medium
2590.0,10537.18,Medium
760.0,10536.41,Medium
4582.0,10535.93,Medium
2893.0,10535.0,Medium
2474.0,10534.75,Medium
4132.0,10534.55,Medium
4330.0,10534.3,Medium
3599.0,10534.07,Medium
2706.0,10534.03,Medium
987.0,10532.46,Medium
2021.0,10532.3,Medium
3607.0,10530.84,Medium
3812.0,10529.92,Medium
4673.0,10529.65,Medium
2572.0,10529.62,Medium
3797.0,10527.45,Medium
806.0,10526.47,Medium
4773.0,10525.71,Medium
226.0,10525.38,Medium
1129.0,10524.78,Medium
2743.0,10524.59,Medium
1546.0,10520.41,Medium
3496.0,10520.11,Medium
261.0,10519.41,Medium
2448.0,10519.04,Medium
3831.0,10519.0,Medium
869.0,10518.96,Medium
759.0,10518.93,Medium
4620.0,10518.87,Medium
585.0,10518.48,Medium
358.0,10516.67,Medium
1476.0,10516.05,Medium
1516.0,10515.01,Medium
4978.0,10514.87,Medium
3401.0,10513.75,Medium
1577.0,10513.17,Medium
1059.0,10513.17,Medium
2913.0,10509.47,Medium
1557.0,10508.89,Medium
4559.0,10508.35,Medium
2970.0,10508.16,Medium
2529.0,10506.27,Medium
2891.0,10506.09,Medium
307.0,10505.91,Medium
1497.0,10505.41,Medium
2786.0,10504.09,Medium
42.0,10503.74,Medium
3105.0,10502.96,Medium
2826.0,10502.42,Medium
4199.0,10500.92,Medium
1689.0,10500.27,Medium
1571.0,10500.1,Medium
1506.0,10498.78,Medium
97.0,10498.61,Medium
57.0,10498.56,Medium
1178.0,10498.32,Medium
1491.0,10498.12,Medium
2586.0,10496.33,Medium
2313.0,10495.88,Medium
3108.0,10492.16,Medium
3837.0,10491.37,Medium
1624.0,10490.47,Medium
112.0,10490.34,Medium
1157.0,10489.23,Medium
3625.0,10489.2,Medium
2547.0,10487.56,Medium
4550.0,10486.99,Medium
4364.0,10486.63,Medium
1568.0,10485.93,Medium
168.0,10484.63,Medium
3537.0,10482.5,Medium
2229.0,10481.71,Medium
248.0,10481.31,Medium
654.0,10479.57,Medium
1898.0,10478.34,Medium
347.0,10477.84,Medium
881.0,10477.83,Medium
2255.0,10475.59,Medium
3241.0,10474.38,Medium
789.0,10473.83,Medium
3805.0,10473.66,Medium
2556.0,10473.3,Medium
1488.0,10471.14,Medium
2611.0,10470.45,Medium
3637.0,10469.47,Medium
804.0,10469.39,Medium
374.0,10469.29,Medium
2847.0,10465.85,Medium
3746.0,10465.43,Medium
2005.0,10465.01,Medium
1949.0,10464.9,Medium
3789.0,10464.86,Medium
3027.0,10462.47,Medium
1205.0,10461.62,Medium
167.0,10460.32,Medium
3079.0,10458.74,Medium
1050.0,10456.44,Medium
403.0,10456.17,Medium
4800.0,10455.92,Medium
2304.0,10454.93,Medium
1855.0,10454.26,Medium
4092.0,10453.31,Medium
4259.0,10451.16,Medium
2320.0,10449.9,Medium
2745.0,10449.76,Medium
1048.0,10448.73,Medium
635.0,10448.11,Medium
398.0,10444.61,Medium
1998.0,10444.51,Medium
2495.0,10442.47,Medium
2955.0,10442.33,Medium
3584.0,10441.58,Medium
4157.0,10441.55,Medium
2894.0,10441.32,Medium
3522.0,10441.31,Medium
4165.0,10439.55,Medium
2870.0,10437.69,Medium
4266.0,10436.58,Medium
2049.0,10435.68,Medium
4700.0,10433.64,Medium
2601.0,10432.89,Medium
4409.0,10432.41,Medium
3721.0,10431.67,Medium
2033.0,10431.52,Medium
1554.0,10430.79,Medium
4222.0,10429.5,Medium
4498.0,10428.23,Medium
3460.0,10427.89,Medium
194.0,10427.79,Medium
3161.0,10424.41,Medium
2735.0,10424.06,Medium
4441.0,10422.97,Medium
4963.0,10422.09,Medium
2008.0,10421.2,Medium
3929.0,10420.48,Medium
4792.0,10419.52,Medium
3877.0,10417.84,Medium
2354.0,10415.55,Medium
4205.0,10415.19,Medium
2505.0,10414.05,Medium
4807.0,10412.46,Medium
563.0,10412.26,Medium
3220.0,10411.52,Medium
2978.0,10411.06,Medium
4674.0,10410.88,Medium
4768.0,10407.84,Medium
1513.0,10406.66,Medium
1606.0,10405.28,Medium
4728.0,10401.67,Medium
4707.0,10401.56,Medium
4326.0,10399.79,Medium
114.0,10398.47,Medium
3567.0,10398.14,Medium
4044.0,10396.1,Medium
1818.0,10395.76,Medium
81.0,10395.12,Medium
1070.0,10393.97,Medium
3601.0,10391.43,Medium
3168.0,10388.79,Medium
2258.0,10388.53,Medium
1781.0,10387.51,Medium
2710.0,10387.25,Medium
1738.0,10387.19,Medium
2097.0,10386.24,Medium
2772.0,10386.22,Medium
4342.0,10385.92,Medium
1517.0,10384.77,Medium
207.0,10382.98,Medium
2329.0,10381.75,Medium
630.0,10381.53,Medium
1744.0,10381.44,Medium
4908.0,10378.66,Medium
2433.0,10377.04,Medium
1234.0,10377.0,Medium
4714.0,10376.66,Medium
3916.0,10372.21,Medium
2821.0,10372.15,Medium
1460.0,10370.76,Medium
4654.0,10369.82,Medium
4126.0,10369.65,Medium
4443.0,10368.96,Medium
1608.0,10368.75,Medium
3481.0,10367.55,Medium
3954.0,10365.29,Medium
4565.0,10365.18,Medium
2399.0,10363.5,Medium
2459.0,10363.16,Medium
4522.0,10362.27,Medium
4353.0,10362.19,Medium
1414.0,10361.87,Medium
3681.0,10361.56,Medium
2468.0,10360.6,Medium
1698.0,10359.69,Medium
45.0,10358.65,Medium
951.0,10358.5,Medium
4475.0,10358.2,Medium
2442.0,10356.13,Medium
2247.0,10355.21,Medium
3731.0,10354.46,Medium
2411.0,10353.97,Medium
2220.0,10353.43,Medium
2536.0,10353.24,Medium
4590.0,10351.77,Medium
3641.0,10350.09,Medium
4770.0,10349.03,Medium
3414.0,10348.12,Medium
3021.0,10347.87,Medium
234.0,10347.84,Medium
4451.0,10347.44,Medium
3219.0,10347.15,Medium
4859.0,10346.88,Medium
1837.0,10346.62,Medium
817.0,10345.73,Medium
2709.0,10345.54,Medium
1915.0,10345.52,Medium
3729.0,10345.2,Medium
2701.0,10344.59,Medium
3116.0,10343.28,Medium
3530.0,10343.1,Medium
3935.0,10340.3,Medium
33.0,10339.84,Medium
1579.0,10339.56,Medium
1800.0,10337.78,Medium
4073.0,10335.85,Medium
4071.0,10335.01,Medium
3922.0,10334.89,Medium
4804.0,10334.78,Medium
2067.0,10334.48,Medium
2742.0,10333.72,Medium
1910.0,10333.51,Medium
3500.0,10332.14,Medium
967.0,10330.84,Medium
2488.0,10328.87,Medium
1435.0,10328.82,Medium
2668.0,10327.07,Medium
555.0,10326.66,Medium
3914.0,10323.83,Medium
485.0,10323.57,Medium
1673.0,10323.32,Medium
3510.0,10323.07,Medium
4619.0,10322.4,Medium
1415.0,10322.28,Medium
2501.0,10321.85,Medium
2168.0,10321.68,Medium
4035.0,10320.37,Medium
2695.0,10319.48,Medium
3423.0,10317.2,Medium
1313.0,10315.39,Medium
1277.0,10313.92,Medium
2525.0,10313.39,Medium
2885.0,10313.0,Medium
3962.0,10312.67,Medium
2907.0,10312.13,Medium
1994.0,10311.82,Medium
2500.0,10311.02,Medium
4688.0,10308.12,Medium
138.0,10307.34,Medium
3366.0,10306.53,Medium
413.0,10306.52,Medium
2827.0,10305.38,Medium
1650.0,10304.2,Medium
259.0,10303.1,Medium
4334.0,10302.3,Medium
2593.0,10302.16,Medium
670.0,10301.57,Medium
1634.0,10297.3,Medium
4902.0,10296.07,Medium
1911.0,10294.96,Medium
1992.0,10292.73,Medium
2326.0,10292.61,Medium
3434.0,10292.59,Medium
2285.0,10291.74,Medium
3626.0,10291.33,Medium
4040.0,10288.19,Medium
777.0,10287.66,Medium
4261.0,10285.51,Medium
387.0,10285.15,Medium
4912.0,10284.48,Medium
761.0,10282.55,Medium
2296.0,10281.8,Medium
2671.0,10278.69,Medium
1821.0,10278.08,Medium
1656.0,10277.79,Medium
2045.0,10277.62,Medium
3180.0,10274.86,Medium
4711.0,10274.85,Medium
2335.0,10274.76,Medium
4905.0,10274.74,Medium
2286.0,10269.73,Medium
1466.0,10268.26,Medium
4052.0,10267.65,Medium
1747.0,10267.48,Medium
3755.0,10267.33,Medium
4077.0,10267.0,Medium
3945.0,10266.62,Medium
4026.0,10266.31,Medium
1318.0,10265.27,Medium
2108.0,10262.72,Medium
1860.0,10262.52,Medium
2866.0,10262.48,Medium
536.0,10260.63,Medium
2357.0,10259.98,Medium
4821.0,10259.71,Medium
3374.0,10256.91,Medium
1091.0,10256.91,Medium
2784.0,10255.82,Medium
165.0,10255.43,Medium
2457.0,10253.0,Medium
4889.0,10252.24,Medium
930.0,10251.87,Medium
3884.0,10251.7,Medium
4987.0,10251.6,Medium
1580.0,10251.06,Medium
1741.0,10249.97,Medium
1473.0,10249.73,Medium
2883.0,10249.69,Medium
3813.0,10249.46,Medium
1950.0,10249.0,Medium
756.0,10248.2,Medium
3768.0,10246.69,Medium
4362.0,10246.66,Medium
4189.0,10246.57,Medium
3034.0,10246.21,Medium
3742.0,10245.83,Medium
4264.0,10245.36,Medium
4771.0,10245.05,Medium
418.0,10241.43,Medium
19.0,10240.6,Medium
4237.0,10240.58,Medium
1038.0,10238.55,Medium
1925.0,10238.38,Medium
4183.0,10237.82,Medium
833.0,10237.58,Medium
1509.0,10236.79,Medium
122.0,10236.5,Medium
2766.0,10236.43,Medium
4971.0,10235.12,Medium
101.0,10233.87,Medium
4697.0,10233.53,Medium
2634.0,10233.34,Medium
902.0,10231.3,Medium
882.0,10229.8,Medium
80.0,10229.42,Medium
1162.0,10229.08,Medium
1492.0,10228.66,Medium
1923.0,10227.81,Medium
2095.0,10225.26,Medium
2537.0,10224.69,Medium
251.0,10224.37,Medium
4715.0,10223.79,Medium
2937.0,10223.63,Medium
1556.0,10222.29,Medium
1110.0,10222.09,Medium
292.0,10219.52,Medium
465.0,10219.28,Medium
3944.0,10217.5,Medium
1176.0,10216.78,Medium
18.0,10215.82,Medium
4164.0,10214.2,Medium
1521.0,10214.14,Medium
699.0,10212.8,Medium
3971.0,10212.75,Medium
1467.0,10211.6,Medium
4787.0,10211.58,Medium
1108.0,10211.53,Medium
1819.0,10210.51,Medium
4219.0,10209.7,Medium
3881.0,10209.15,Medium
3132.0,10208.81,Medium
1274.0,10203.89,Medium
3150.0,10203.09,Medium
2282.0,10200.38,Medium
2085.0,10200.04,Medium
2343.0,10199.08,Medium
2237.0,10198.47,Medium
4439.0,10197.92,Medium
2666.0,10197.49,Medium
3279.0,10196.87,Medium
4918.0,10196.86,Medium
2716.0,10195.27,Medium
2991.0,10195.17,Medium
4984.0,10195.09,Medium
3957.0,10194.71,Medium
3757.0,10194.6,Medium
328.0,10194.43,Medium
2392.0,10193.25,Medium
4980.0,10192.76,Medium
1990.0,10191.34,Medium
1011.0,10188.11,Medium
1113.0,10188.06,Medium
3904.0,10186.04,Medium
1441.0,10184.78,Medium
1514.0,10184.6,Medium
2929.0,10182.87,Medium
3290.0,10181.23,Medium
3248.0,10180.7,Medium
2685.0,10179.95,Medium
530.0,10178.13,Medium
37.0,10177.47,Medium
2140.0,10177.08,Medium
771.0,10176.08,Medium
3227.0,10175.79,Medium
3787.0,10174.98,Medium
4596.0,10174.8,Medium
4141.0,10174.18,Medium
3354.0,10173.89,Medium
3284.0,10173.49,Medium
2214.0,10173.12,Medium
4951.0,10172.27,Medium
1128.0,10171.13,Medium
2645.0,10170.65,Medium
4012.0,10170.41,Medium
1841.0,10169.3,Medium
2814.0,10168.99,Medium
3048.0,10165.32,Medium
3876.0,10164.58,Medium
326.0,10163.55,Medium
4516.0,10160.81,Medium
2210.0,10157.78,Medium
1873.0,10153.72,Medium
