customer_id,last_purchase,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment
2866.0,2025-10-27,4,76,10262.48,6,1,2,Lost
536.0,2025-10-17,14,108,10260.63,4,5,2,Lost
2357.0,2025-10-16,15,90,10259.98,4,2,2,Lost
4821.0,2025-10-19,12,97,10259.71,4,4,2,Lost
3374.0,2025-10-26,5,106,10256.91,5,5,2,Lost
2784.0,2025-10-21,10,104,10255.82,5,5,2,Lost
165.0,2025-09-04,57,90,10255.43,2,2,2,Lost
2457.0,2025-10-29,2,86,10253.0,6,2,2,Lost
4889.0,2025-10-08,23,104,10252.24,3,5,2,Lost
930.0,2025-10-29,2,85,10251.87,6,1,2,Lost
3884.0,2025-10-16,15,103,10251.7,4,5,2,Lost
4987.0,2025-10-13,18,93,10251.6,4,3,2,Lost
1580.0,2025-10-29,2,87,10251.06,6,2,2,Lost
1741.0,2025-10-30,1,89,10249.97,6,2,2,Lost
1473.0,2025-09-29,32,96,10249.73,3,4,2,Lost
2883.0,2025-08-12,80,86,10249.69,2,2,2,Lost
3813.0,2025-10-30,1,88,10249.46,6,2,2,Lost
756.0,2025-10-28,3,97,10248.2,6,4,2,Lost
3768.0,2025-09-26,35,100,10246.69,3,4,2,Lost
4362.0,2025-10-27,4,96,10246.66,5,4,2,Lost
4189.0,2025-10-31,0,91,10246.57,6,3,2,Lost
3034.0,2025-10-23,8,83,10246.21,5,1,2,Lost
3742.0,2025-10-01,30,100,10245.83,3,4,2,Lost
4264.0,2025-10-28,3,95,10245.36,6,3,2,Lost
4771.0,2025-10-08,23,104,10245.05,3,5,2,Lost
418.0,2025-10-31,0,81,10241.43,6,1,2,Lost
19.0,2025-10-31,0,65,10240.6,6,1,2,Lost
4237.0,2025-10-24,7,86,10240.58,5,2,2,Lost
1038.0,2025-10-08,23,101,10238.55,3,4,2,Lost
1925.0,2025-10-22,9,102,10238.38,5,5,2,Lost
4183.0,2025-10-24,7,83,10237.82,5,1,2,Lost
833.0,2025-10-17,14,85,10237.58,4,1,2,Lost
1509.0,2025-09-14,47,83,10236.79,2,1,2,Lost
122.0,2025-10-25,6,83,10236.5,5,1,2,Lost
2766.0,2025-10-23,8,105,10236.43,5,5,2,Lost
4971.0,2025-10-06,25,100,10235.12,3,4,2,Lost
101.0,2025-10-31,0,85,10233.87,6,1,2,Lost
4697.0,2025-10-25,6,97,10233.53,5,4,2,Lost
2634.0,2025-10-17,14,88,10233.34,4,2,2,Lost
902.0,2025-10-15,16,102,10231.3,4,5,2,Lost
882.0,2025-09-24,37,90,10229.8,3,2,2,Lost
1162.0,2025-10-23,8,95,10229.08,5,3,2,Lost
1492.0,2025-10-23,8,75,10228.66,5,1,2,Lost
1923.0,2025-10-28,3,89,10227.81,6,2,2,Lost
2095.0,2025-10-15,16,96,10225.26,4,4,2,Lost
2537.0,2025-10-25,6,89,10224.69,5,2,2,Lost
251.0,2025-10-15,16,90,10224.37,4,2,2,Lost
4715.0,2025-10-26,5,99,10223.79,5,4,2,Lost
1556.0,2025-10-25,6,96,10222.29,5,4,2,Lost
1110.0,2025-08-20,72,79,10222.09,2,1,2,Lost
292.0,2025-10-21,10,93,10219.52,5,3,2,Lost
465.0,2025-08-17,75,89,10219.28,2,2,2,Lost
3944.0,2025-10-18,13,85,10217.5,4,1,2,Lost
1176.0,2025-10-31,0,98,10216.78,6,4,2,Lost
18.0,2025-10-19,12,99,10215.82,4,4,2,Lost
1521.0,2025-10-04,27,93,10214.14,3,3,2,Lost
699.0,2025-10-22,9,98,10212.8,5,4,2,Lost
3971.0,2025-10-12,19,74,10212.75,4,1,2,Lost
1467.0,2025-10-27,4,102,10211.6,6,5,2,Lost
4787.0,2025-10-06,25,85,10211.58,3,1,2,Lost
1108.0,2025-10-04,27,96,10211.53,3,3,2,Lost
1819.0,2025-10-14,17,97,10210.51,4,4,2,Lost
4219.0,2025-10-26,5,90,10209.7,5,2,2,Lost
3881.0,2025-09-19,42,82,10209.15,2,1,2,Lost
3132.0,2025-10-07,24,89,10208.81,3,2,2,Lost
3150.0,2025-09-30,31,78,10203.09,3,1,2,Lost
2282.0,2025-10-30,1,108,10200.38,6,5,2,Lost
2085.0,2025-10-06,25,80,10200.04,3,1,2,Lost
2343.0,2025-10-21,10,92,10199.08,5,3,2,Lost
2237.0,2025-09-27,34,87,10198.47,3,2,2,Lost
4439.0,2025-10-21,10,84,10197.92,5,1,2,Lost
2666.0,2025-08-29,63,83,10197.49,2,1,2,Lost
3279.0,2025-10-22,9,78,10196.87,5,1,2,Lost
2716.0,2025-10-28,3,105,10195.27,6,5,2,Lost
2991.0,2025-10-25,6,84,10195.17,5,1,2,Lost
4984.0,2025-09-30,31,85,10195.09,3,1,2,Lost
3957.0,2025-09-25,36,94,10194.71,3,3,2,Lost
3757.0,2025-10-26,5,100,10194.6,5,4,2,Lost
328.0,2025-10-27,4,91,10194.43,6,2,2,Lost
2392.0,2025-10-11,20,91,10193.25,4,3,2,Lost
1113.0,2025-09-29,32,91,10188.06,3,2,2,Lost
3904.0,2025-10-09,22,91,10186.04,3,3,2,Lost
1514.0,2025-10-07,24,82,10184.6,3,1,2,Lost
2929.0,2025-08-30,62,86,10182.87,2,2,2,Lost
3290.0,2025-10-28,3,95,10181.23,6,3,2,Lost
2685.0,2025-10-10,21,91,10179.95,4,3,2,Lost
530.0,2025-09-30,31,91,10178.13,3,2,2,Lost
37.0,2025-10-28,3,88,10177.47,6,2,2,Lost
2140.0,2025-10-24,7,104,10177.08,5,5,2,Lost
771.0,2025-10-14,17,101,10176.08,4,4,2,Lost
3227.0,2025-10-21,10,102,10175.79,5,5,2,Lost
3787.0,2025-09-18,43,89,10174.98,2,2,2,Lost
4596.0,2025-10-11,20,93,10174.8,4,3,2,Lost
4141.0,2025-10-23,8,89,10174.18,5,2,2,Lost
3354.0,2025-10-21,10,95,10173.89,5,3,2,Lost
3284.0,2025-10-22,9,80,10173.49,5,1,2,Lost
2214.0,2025-10-11,20,84,10173.12,4,1,2,Lost
4951.0,2025-10-17,14,94,10172.27,4,3,2,Lost
1128.0,2025-10-28,3,102,10171.13,6,5,2,Lost
2645.0,2025-10-30,1,100,10170.65,6,4,2,Lost
4012.0,2025-10-22,9,106,10170.41,5,5,2,Lost
1841.0,2025-10-26,5,92,10169.3,5,3,2,Lost
2814.0,2025-10-31,0,92,10168.99,6,3,2,Lost
326.0,2025-10-03,28,103,10163.55,3,5,2,Lost
4516.0,2025-10-25,6,96,10160.81,5,4,2,Lost
2210.0,2025-10-08,23,73,10157.78,3,1,2,Lost
1873.0,2025-10-31,0,88,10153.72,6,2,2,Lost
975.0,2025-10-16,15,91,10153.11,4,2,2,Lost
469.0,2025-10-30,1,94,10152.52,6,3,2,Lost
3479.0,2025-10-05,26,95,10150.6,3,3,2,Lost
4552.0,2025-10-11,20,99,10150.48,4,4,2,Lost
2146.0,2025-08-23,69,86,10150.14,2,2,2,Lost
4276.0,2025-10-07,24,85,10148.93,3,1,2,Lost
826.0,2025-10-23,8,91,10148.88,5,2,2,Lost
4127.0,2025-10-08,23,74,10148.6,3,1,2,Lost
3654.0,2025-10-30,1,86,10146.4,6,2,2,Lost
1668.0,2025-10-30,1,89,10142.96,6,2,2,Lost
3357.0,2025-10-29,2,98,10141.72,6,4,2,Lost
4066.0,2025-10-21,10,95,10141.3,5,3,2,Lost
4314.0,2025-10-12,19,95,10140.6,4,3,2,Lost
1227.0,2025-10-02,29,81,10140.2,3,1,2,Lost
183.0,2025-10-26,5,79,10139.92,5,1,2,Lost
732.0,2025-10-28,3,86,10137.36,6,2,2,Lost
4899.0,2025-10-27,4,85,10136.45,5,1,2,Lost
4921.0,2025-10-07,24,84,10136.28,3,1,2,Lost
327.0,2025-09-27,34,81,10135.92,3,1,2,Lost
8.0,2025-10-26,5,97,10133.17,5,4,2,Lost
90.0,2025-10-16,15,92,10132.51,4,3,2,Lost
1801.0,2025-10-05,26,91,10131.9,3,2,2,Lost
263.0,2025-10-03,28,96,10130.37,3,3,2,Lost
2503.0,2025-10-29,2,83,10128.53,6,1,2,Lost
3728.0,2025-10-09,22,88,10128.43,3,2,2,Lost
3632.0,2025-10-05,26,84,10125.7,3,1,2,Lost
184.0,2025-09-19,42,91,10125.69,2,2,2,Lost
3776.0,2025-10-19,12,103,10124.98,4,5,2,Lost
4598.0,2025-10-11,20,96,10123.09,4,4,2,Lost
2641.0,2025-10-14,17,85,10120.74,4,1,2,Lost
3304.0,2025-08-30,62,89,10120.56,2,2,2,Lost
385.0,2025-10-11,20,85,10119.76,4,1,2,Lost
407.0,2025-10-25,6,89,10118.91,5,2,2,Lost
4101.0,2025-10-08,23,86,10117.36,3,2,2,Lost
613.0,2025-10-25,6,89,10116.68,5,2,2,Lost
4795.0,2025-10-02,29,82,10116.42,3,1,2,Lost
1471.0,2025-10-31,0,95,10115.26,6,3,2,Lost
311.0,2025-10-17,14,88,10114.62,4,2,2,Lost
2098.0,2025-10-20,11,90,10114.54,5,2,2,Lost
1325.0,2025-10-25,6,85,10114.19,5,1,2,Lost
3648.0,2025-10-06,25,99,10114.08,3,4,2,Lost
1499.0,2025-10-24,7,104,10113.11,5,5,2,Lost
3710.0,2025-09-29,32,94,10112.71,3,3,2,Lost
3851.0,2025-08-16,76,85,10112.7,2,1,2,Lost
4034.0,2025-10-13,18,95,10111.4,4,3,2,Lost
4453.0,2025-10-28,3,99,10110.11,6,4,2,Lost
1858.0,2025-09-23,38,95,10109.56,3,3,2,Lost
4856.0,2025-10-08,23,83,10108.4,3,1,2,Lost
2770.0,2025-10-04,27,87,10108.38,3,2,2,Lost
1396.0,2025-10-01,30,85,10106.01,3,1,2,Lost
2234.0,2025-10-31,0,74,10105.32,6,1,2,Lost
2704.0,2025-10-22,9,84,10101.64,5,1,2,Lost
2803.0,2025-10-10,21,95,10101.59,4,3,2,Lost
2373.0,2025-10-21,10,80,10100.49,5,1,2,Lost
178.0,2025-10-12,19,100,10098.4,4,4,2,Lost
4128.0,2025-10-18,13,89,10096.33,4,2,2,Lost
1034.0,2025-09-23,38,87,10096.08,3,2,2,Lost
658.0,2025-10-19,12,99,10095.75,4,4,2,Lost
1335.0,2025-08-08,84,88,10094.93,2,2,2,Lost
2871.0,2025-10-05,26,92,10092.97,3,3,2,Lost
2263.0,2025-10-21,10,84,10090.04,5,1,2,Lost
2507.0,2025-10-17,14,86,10089.53,4,2,2,Lost
4138.0,2025-10-12,19,106,10089.05,4,5,2,Lost
1891.0,2025-10-01,30,93,10089.04,3,3,2,Lost
343.0,2025-10-17,14,78,10087.87,4,1,2,Lost
346.0,2025-10-27,4,103,10086.65,6,5,2,Lost
2379.0,2025-10-31,0,93,10085.51,6,3,2,Lost
3040.0,2025-10-01,30,74,10085.51,3,1,2,Lost
1395.0,2025-09-27,34,97,10085.31,3,4,2,Lost
2259.0,2025-09-07,54,88,10085.3,2,2,2,Lost
2241.0,2025-08-23,69,89,10085.08,2,2,2,Lost
4379.0,2025-10-23,8,89,10084.72,5,2,2,Lost
750.0,2025-10-19,12,88,10084.5,4,2,2,Lost
2094.0,2025-08-26,66,87,10082.86,2,2,2,Lost
696.0,2025-10-13,18,81,10081.17,4,1,2,Lost
1304.0,2025-10-23,8,82,10081.17,5,1,2,Lost
2167.0,2025-10-15,16,81,10080.95,4,1,2,Lost
2988.0,2025-10-24,7,97,10078.57,5,4,2,Lost
4635.0,2025-10-15,16,88,10077.47,4,2,2,Lost
2202.0,2025-09-14,47,88,10076.94,2,2,2,Lost
830.0,2025-10-23,8,83,10076.57,5,1,2,Lost
2151.0,2025-10-25,6,82,10074.16,5,1,2,Lost
744.0,2025-10-19,12,91,10074.1,4,2,2,Lost
4961.0,2025-10-28,3,94,10071.2,6,3,2,Lost
2867.0,2025-10-16,15,89,10070.62,4,2,2,Lost
2947.0,2025-10-31,0,96,10066.55,6,4,2,Lost
4226.0,2025-10-23,8,103,10065.37,5,5,2,Lost
594.0,2025-09-07,54,86,10063.82,2,2,2,Lost
3949.0,2025-09-15,46,89,10063.42,2,2,2,Lost
1299.0,2025-10-08,23,88,10061.47,3,2,2,Lost
1109.0,2025-10-21,10,91,10060.81,5,2,2,Lost
3777.0,2025-10-03,28,98,10059.27,3,4,2,Lost
2422.0,2025-10-29,2,95,10059.08,6,3,2,Lost
420.0,2025-09-30,31,79,10059.0,3,1,2,Lost
1510.0,2025-10-09,22,97,10058.01,4,4,2,Lost
1340.0,2025-10-17,14,80,10057.32,4,1,2,Lost
4464.0,2025-10-25,6,97,10057.04,5,4,2,Lost
4878.0,2025-10-20,11,81,10056.87,4,1,2,Lost
3058.0,2025-10-25,6,87,10055.85,5,2,2,Lost
2333.0,2025-09-30,31,79,10055.22,3,1,2,Lost
1904.0,2025-10-31,0,100,10054.98,6,4,2,Lost
2940.0,2025-10-14,17,93,10053.54,4,3,2,Lost
1448.0,2025-10-10,21,85,10053.27,4,1,2,Lost
491.0,2025-07-06,117,89,10052.74,2,2,2,Lost
1613.0,2025-10-27,4,97,10052.17,6,4,2,Lost
2287.0,2025-10-20,11,96,10051.74,5,4,2,Lost
3233.0,2025-10-21,10,87,10051.01,5,2,2,Lost
1330.0,2025-10-31,0,87,10050.79,6,2,2,Lost
188.0,2025-10-24,7,87,10048.1,5,2,2,Lost
587.0,2025-10-25,6,105,10047.04,5,5,2,Lost
737.0,2025-09-12,49,90,10046.73,2,2,2,Lost
2617.0,2025-08-14,78,86,10045.25,2,2,2,Lost
584.0,2025-09-27,34,93,10044.06,3,3,2,Lost
4737.0,2025-10-14,17,101,10039.44,4,5,2,Lost
76.0,2025-10-29,2,90,10039.19,6,2,2,Lost
3282.0,2025-10-23,8,97,10038.19,5,4,2,Lost
3661.0,2025-10-16,15,99,10036.65,4,4,2,Lost
1422.0,2025-08-03,89,81,10036.64,2,1,2,Lost
2307.0,2025-10-14,17,75,10036.28,4,1,2,Lost
4554.0,2025-10-25,6,86,10035.98,5,2,2,Lost
312.0,2025-10-15,16,92,10035.37,4,3,2,Lost
1932.0,2025-10-30,1,99,10033.67,6,4,2,Lost
59.0,2025-10-08,23,85,10032.99,3,1,2,Lost
3316.0,2025-10-04,27,90,10032.9,3,2,2,Lost
1676.0,2025-08-28,64,85,10032.31,2,1,2,Lost
2367.0,2025-10-25,6,90,10032.3,5,2,2,Lost
1680.0,2025-10-28,3,98,10031.94,6,4,2,Lost
3652.0,2025-10-22,9,92,10030.25,5,3,2,Lost
4817.0,2025-10-07,24,89,10029.95,3,2,2,Lost
2132.0,2025-10-20,11,80,10029.46,5,1,2,Lost
680.0,2025-10-31,0,93,10028.8,6,3,2,Lost
3006.0,2025-10-13,18,82,10028.51,4,1,2,Lost
1887.0,2025-10-21,10,94,10026.72,5,3,2,Lost
1307.0,2025-10-04,27,79,10026.34,3,1,2,Lost
72.0,2025-10-29,2,100,10022.7,6,4,2,Lost
3333.0,2025-10-28,3,80,10021.02,6,1,2,Lost
4284.0,2025-07-29,94,84,10020.74,2,1,2,Lost
720.0,2025-09-04,57,88,10020.64,2,2,2,Lost
2794.0,2025-10-20,11,97,10020.55,5,4,2,Lost
2777.0,2025-10-24,7,98,10020.29,5,4,2,Lost
1879.0,2025-10-16,15,93,10020.03,4,3,2,Lost
2990.0,2025-09-14,47,88,10017.2,2,2,2,Lost
4072.0,2025-10-25,6,88,10017.06,5,2,2,Lost
4357.0,2025-08-07,85,83,10017.01,2,1,2,Lost
197.0,2025-08-02,90,88,10017.0,2,2,2,Lost
3807.0,2025-10-07,24,97,10016.4,3,4,2,Lost
4031.0,2025-10-28,3,80,10016.34,6,1,2,Lost
4419.0,2025-10-15,16,99,10016.07,4,4,2,Lost
3737.0,2025-10-19,12,82,10015.36,4,1,2,Lost
339.0,2025-10-31,0,95,10011.17,6,3,2,Lost
3482.0,2025-10-10,21,97,10009.35,4,4,2,Lost
2224.0,2025-10-07,24,98,10006.94,3,4,2,Lost
3334.0,2025-10-22,9,99,10005.83,5,4,2,Lost
160.0,2025-10-08,23,98,10003.87,3,4,2,Lost
3549.0,2025-10-18,13,110,10001.33,4,5,2,Lost
3660.0,2025-10-31,0,82,9997.85,6,1,2,Lost
2172.0,2025-08-29,63,88,9993.49,2,2,2,Lost
3223.0,2025-10-27,4,92,9992.43,6,3,2,Lost
1022.0,2025-10-26,5,91,9990.0,5,2,2,Lost
3685.0,2025-10-10,21,85,9989.46,4,1,2,Lost
4964.0,2025-10-21,10,100,9985.43,5,4,2,Lost
4941.0,2025-10-31,0,87,9983.66,6,2,2,Lost
2790.0,2025-10-01,30,95,9982.4,3,3,2,Lost
3828.0,2025-10-25,6,83,9982.09,5,1,2,Lost
1280.0,2025-10-11,20,91,9981.89,4,2,2,Lost
683.0,2025-09-28,33,86,9981.47,3,2,2,Lost
4759.0,2025-08-30,62,84,9980.59,2,1,2,Lost
813.0,2025-10-31,0,85,9979.78,6,1,2,Lost
361.0,2025-10-08,23,86,9977.92,3,2,2,Lost
4625.0,2025-10-12,19,79,9976.82,4,1,2,Lost
3152.0,2025-10-17,14,91,9976.61,4,3,2,Lost
4666.0,2025-10-24,7,91,9975.24,5,3,2,Lost
50.0,2025-10-26,5,98,9973.63,5,4,2,Lost
2381.0,2025-10-29,2,102,9973.21,6,5,2,Lost
1755.0,2025-10-15,16,101,9972.79,4,4,2,Lost
1136.0,2025-09-21,40,88,9971.88,2,2,2,Lost
3761.0,2025-10-29,2,89,9971.85,6,2,2,Lost
1929.0,2025-10-26,5,102,9971.23,5,5,2,Lost
2738.0,2025-10-29,2,99,9969.08,6,4,2,Lost
3369.0,2025-10-16,15,99,9968.33,4,4,2,Lost
2041.0,2025-10-29,2,99,9965.56,6,4,2,Lost
3136.0,2025-10-07,24,82,9965.46,3,1,2,Lost
41.0,2025-10-14,17,93,9964.67,4,3,2,Lost
3474.0,2025-10-19,12,84,9963.95,4,1,2,Lost
1116.0,2025-10-25,6,89,9963.51,5,2,2,Lost
4832.0,2025-10-23,8,89,9961.83,5,2,2,Lost
3581.0,2025-10-14,17,83,9960.73,4,1,2,Lost
4202.0,2025-10-06,25,94,9959.06,3,3,2,Lost
3996.0,2025-10-07,24,96,9958.98,3,4,2,Lost
2456.0,2025-10-05,26,111,9958.76,3,5,2,Lost
513.0,2025-08-19,73,89,9958.57,2,2,2,Lost
1901.0,2025-10-30,1,103,9957.31,6,5,2,Lost
1909.0,2025-10-31,0,89,9957.23,6,2,2,Lost
3850.0,2025-10-20,11,93,9956.97,5,3,2,Lost
3947.0,2025-10-11,20,96,9956.53,4,4,2,Lost
3994.0,2025-10-16,15,81,9956.05,4,1,2,Lost
4574.0,2025-09-30,31,101,9955.34,3,4,2,Lost
790.0,2025-09-29,32,86,9950.69,3,2,2,Lost
484.0,2025-10-14,17,97,9948.47,4,4,2,Lost
4780.0,2025-10-02,29,96,9946.9,3,4,2,Lost
4709.0,2025-09-14,47,81,9946.38,2,1,2,Lost
2901.0,2025-10-28,3,88,9944.85,6,2,2,Lost
2372.0,2025-10-20,11,95,9941.94,5,3,2,Lost
814.0,2025-09-29,32,89,9941.6,3,2,2,Lost
3394.0,2025-10-29,2,80,9939.81,6,1,2,Lost
391.0,2025-08-26,66,89,9937.51,2,2,2,Lost
3842.0,2025-10-29,2,95,9935.74,6,3,2,Lost
2736.0,2025-10-31,0,95,9934.71,6,3,2,Lost
3612.0,2025-10-22,9,86,9934.08,5,2,2,Lost
1956.0,2025-09-05,56,91,9933.47,2,2,2,Lost
3222.0,2025-10-26,5,88,9933.47,5,2,2,Lost
3207.0,2025-10-25,6,90,9933.31,5,2,2,Lost
1778.0,2025-10-09,22,86,9933.23,4,2,2,Lost
4069.0,2025-10-12,19,78,9933.22,4,1,2,Lost
923.0,2025-10-22,9,76,9932.46,5,1,2,Lost
1886.0,2025-10-24,7,104,9930.99,5,5,2,Lost
1151.0,2025-10-31,0,91,9926.01,6,2,2,Lost
4129.0,2025-10-16,15,93,9925.26,4,3,2,Lost
3974.0,2025-10-10,21,94,9921.79,4,3,2,Lost
35.0,2025-10-11,20,86,9921.62,4,1,2,Lost
1374.0,2025-10-21,10,109,9920.9,5,5,2,Lost
4349.0,2025-10-05,26,86,9920.14,3,2,2,Lost
1376.0,2025-10-14,17,90,9919.65,4,2,2,Lost
4823.0,2025-10-25,6,88,9918.03,5,2,2,Lost
1080.0,2025-10-16,15,82,9917.12,4,1,2,Lost
3690.0,2025-09-14,47,89,9915.22,2,2,2,Lost
2464.0,2025-10-02,29,91,9913.5,3,3,2,Lost
430.0,2025-10-24,7,101,9911.57,5,4,2,Lost
1323.0,2025-10-11,20,80,9906.32,4,1,2,Lost
2933.0,2025-10-28,3,82,9905.66,6,1,2,Lost
2019.0,2025-09-11,50,80,9905.54,2,1,2,Lost
2155.0,2025-10-25,6,92,9904.75,5,3,2,Lost
4935.0,2025-10-20,11,95,9903.1,4,3,2,Lost
3372.0,2025-10-11,20,75,9900.9,4,1,2,Lost
2719.0,2025-10-06,25,89,9898.39,3,2,2,Lost
2811.0,2025-10-12,19,82,9898.37,4,1,2,Lost
3018.0,2025-10-21,10,91,9893.97,5,3,2,Lost
3154.0,2025-09-14,47,80,9893.83,2,1,2,Lost
228.0,2025-10-15,16,112,9893.12,4,5,2,Lost
4260.0,2025-09-03,58,89,9892.28,2,2,2,Lost
1424.0,2025-10-25,6,91,9891.11,5,2,2,Lost
2876.0,2025-10-28,3,97,9890.89,6,4,2,Lost
1868.0,2025-10-11,20,101,9890.43,4,4,2,Lost
1196.0,2025-10-06,25,93,9890.23,3,3,2,Lost
1224.0,2025-10-31,0,103,9889.77,6,5,2,Lost
1844.0,2025-09-28,33,95,9889.02,3,3,2,Lost
3539.0,2025-08-10,82,83,9888.32,2,1,2,Lost
4985.0,2025-06-09,144,85,9888.2,2,1,2,Lost
1339.0,2025-10-01,30,96,9887.22,3,3,2,Lost
1839.0,2025-08-26,66,91,9884.59,2,2,2,Lost
2191.0,2025-10-13,18,85,9882.41,4,1,2,Lost
2125.0,2025-09-26,35,94,9881.62,3,3,2,Lost
3694.0,2025-08-31,61,74,9880.62,2,1,2,Lost
1816.0,2025-10-31,0,100,9877.76,6,4,2,Lost
2051.0,2025-10-11,20,87,9876.28,4,2,2,Lost
2481.0,2025-10-25,6,99,9875.69,5,4,2,Lost
2083.0,2025-10-29,2,81,9875.12,6,1,2,Lost
842.0,2025-09-26,35,80,9873.96,3,1,2,Lost
2553.0,2025-09-12,49,90,9873.35,2,2,2,Lost
3634.0,2025-10-30,1,87,9871.31,6,2,2,Lost
4519.0,2025-09-17,44,86,9870.95,2,2,2,Lost
904.0,2025-10-31,0,87,9870.69,6,2,2,Lost
1880.0,2025-09-07,54,91,9870.52,2,2,2,Lost
2078.0,2025-08-10,82,87,9870.01,2,2,2,Lost
645.0,2025-10-10,21,92,9869.26,4,3,2,Lost
4397.0,2025-10-30,1,105,9868.81,6,5,2,Lost
4520.0,2025-10-29,2,90,9867.92,6,2,2,Lost
544.0,2025-10-28,3,97,9866.82,6,4,2,Lost
1188.0,2025-09-27,34,85,9866.72,3,1,2,Lost
3468.0,2025-08-17,75,80,9865.44,2,1,2,Lost
4747.0,2025-08-16,76,89,9865.37,2,2,2,Lost
435.0,2025-10-23,8,90,9865.21,5,2,2,Lost
2023.0,2025-10-15,16,98,9864.78,4,4,2,Lost
428.0,2025-10-22,9,84,9864.12,5,1,2,Lost
2705.0,2025-10-30,1,85,9863.97,6,1,2,Lost
1767.0,2025-10-23,8,92,9863.93,5,3,2,Lost
3005.0,2025-09-29,32,86,9863.68,3,2,2,Lost
1296.0,2025-10-28,3,99,9862.72,6,4,2,Lost
95.0,2025-10-23,8,95,9862.42,5,3,2,Lost
2948.0,2025-10-26,5,88,9861.38,5,2,2,Lost
360.0,2025-10-31,0,92,9861.03,6,3,2,Lost
4838.0,2025-10-08,23,96,9860.57,3,4,2,Lost
1005.0,2025-10-15,16,87,9856.88,4,2,2,Lost
2548.0,2025-10-31,0,79,9855.56,6,1,2,Lost
4281.0,2025-10-23,8,91,9855.07,5,3,2,Lost
204.0,2025-10-25,6,80,9854.83,5,1,2,Lost
958.0,2025-10-31,0,88,9852.88,6,2,2,Lost
3543.0,2025-08-05,87,85,9851.54,2,1,2,Lost
2941.0,2025-09-04,57,80,9850.46,2,1,2,Lost
1881.0,2025-09-26,35,95,9850.29,3,3,2,Lost
378.0,2025-10-15,16,85,9850.11,4,1,2,Lost
4090.0,2025-10-10,21,81,9848.71,4,1,2,Lost
3196.0,2025-10-25,6,92,9847.84,5,3,2,Lost
113.0,2025-10-26,5,79,9846.74,5,1,2,Lost
1584.0,2025-09-21,40,91,9845.68,2,2,2,Lost
93.0,2025-10-27,4,88,9841.44,6,2,2,Lost
3872.0,2025-10-27,4,89,9837.74,6,2,2,Lost
4255.0,2025-10-27,4,94,9836.51,5,3,2,Lost
3743.0,2025-10-22,9,93,9834.81,5,3,2,Lost
3251.0,2025-10-20,11,95,9834.27,5,3,2,Lost
4755.0,2025-09-18,43,80,9834.24,2,1,2,Lost
3509.0,2025-10-08,23,89,9832.92,3,2,2,Lost
4830.0,2025-10-17,14,99,9831.83,4,4,2,Lost
3589.0,2025-10-06,25,89,9830.15,3,2,2,Lost
349.0,2025-10-23,8,93,9825.7,5,3,2,Lost
2915.0,2025-09-28,33,80,9824.62,3,1,2,Lost
4592.0,2025-10-30,1,88,9824.24,6,2,2,Lost
2861.0,2025-10-16,15,93,9822.79,4,3,2,Lost
3785.0,2025-10-11,20,81,9822.65,4,1,2,Lost
537.0,2025-10-17,14,82,9822.45,4,1,2,Lost
3893.0,2025-10-03,28,91,9822.45,3,3,2,Lost
4051.0,2025-10-21,10,102,9816.56,5,5,2,Lost
2404.0,2025-10-28,3,88,9816.39,6,2,2,Lost
2722.0,2025-10-30,1,102,9816.18,6,5,2,Lost
4561.0,2025-10-16,15,85,9810.34,4,1,2,Lost
718.0,2025-09-30,31,84,9809.6,3,1,2,Lost
1159.0,2025-10-05,26,88,9809.53,3,2,2,Lost
2213.0,2025-10-08,23,95,9808.8,3,3,2,Lost
3167.0,2025-10-28,3,88,9808.53,6,2,2,Lost
1552.0,2025-10-23,8,76,9806.69,5,1,2,Lost
4312.0,2025-10-14,17,92,9801.07,4,3,2,Lost
3268.0,2025-07-15,108,90,9800.63,2,2,2,Lost
845.0,2025-10-22,9,106,9800.34,5,5,2,Lost
797.0,2025-10-20,11,88,9799.85,5,2,2,Lost
4670.0,2025-10-08,23,85,9798.03,3,1,2,Lost
1669.0,2025-10-31,0,88,9797.18,6,2,2,Lost
2332.0,2025-10-12,19,101,9796.69,4,4,2,Lost
3109.0,2025-10-20,11,89,9796.26,5,2,2,Lost
1124.0,2025-09-20,41,86,9793.79,2,2,2,Lost
264.0,2025-10-23,8,88,9793.12,5,2,2,Lost
4186.0,2025-09-09,52,83,9792.84,2,1,2,Lost
770.0,2025-10-29,2,95,9791.49,6,3,2,Lost
4682.0,2025-07-10,113,85,9791.26,2,1,2,Lost
2818.0,2025-10-11,20,78,9790.28,4,1,2,Lost
2087.0,2025-10-31,0,81,9788.69,6,1,2,Lost
2004.0,2025-09-14,47,85,9783.58,2,1,2,Lost
4059.0,2025-06-27,126,84,9783.01,2,1,2,Lost
2723.0,2025-10-16,15,90,9782.22,4,2,2,Lost
2969.0,2025-08-25,67,65,9781.68,2,1,2,Lost
3076.0,2025-10-29,2,87,9781.58,6,2,2,Lost
3533.0,2025-10-09,22,97,9780.92,4,4,2,Lost
4846.0,2025-08-30,62,85,9779.83,2,1,2,Lost
3329.0,2025-09-28,33,96,9775.93,3,4,2,Lost
100.0,2025-10-23,8,83,9774.32,5,1,2,Lost
1470.0,2025-10-30,1,88,9774.0,6,2,2,Lost
581.0,2025-10-30,1,88,9773.45,6,2,2,Lost
